Id,Label,Properties:type_string,Properties:code_string,Properties:icao_string,Properties:desc_string,Properties:region_string,Properties:runways_int,Properties:longest_int,Properties:elev_int,Properties:country_string,Properties:city_string,Properties:lat_double,Properties:lon_double
3073,airport,airport,AWD,NVVB,Aniwa Airport,VU-TAE,1.0,2625.0,69.0,VU,Aniwa,-19.2346,169.6009
3074,airport,airport,BEU,YBIE,Bedourie Airport,AU-QLD,1.0,4921.0,300.0,AU,Bedourie,-24.3460998535156,139.460006713867
3075,airport,airport,BJB,OIMN,Bojnord Airport,IR-31,1.0,10582.0,3499.0,IR,Bojnord,37.4930000305176,57.3082008361816
3076,airport,airport,BJF,ENBS,Båtsfjord Airport,NO-20,1.0,3281.0,490.0,NO,Båtsfjord,70.6005020141602,29.6914005279541
3077,airport,airport,BKM,WBGQ,Bakalalan Airport,MY-13,1.0,1801.0,2900.0,MY,Bakalalan,3.97399997711182,115.61799621582
3078,airport,airport,BKY,FZMA,Bukavu Kavumu Airport,CD-SK,1.0,6562.0,5643.0,CD,Bukavu,-2.30897998809814,28.8087997436523
3079,airport,airport,BKZ,HTBU,Bukoba Airport,TZ-05,1.0,3445.0,3745.0,TZ,Bukoba,-1.332,31.8212
3080,airport,airport,BMW,DATM,Bordj Badji Mokhtar Airport,DZ-01,1.0,7372.0,1303.0,DZ,Bordj Badji Mokhtar,21.375,0.923888981342
3081,airport,airport,BPL,ZWBL,Alashankou Bole (Bortala) airport,CN-65,1.0,8530.0,1253.0,CN,Bole,44.895,82.3
3082,airport,airport,BSC,SKBS,José Celestino Mutis Airport,CO-CHO,2.0,3973.0,80.0,CO,Bahía Solano,6.20292,-77.3947
3083,airport,airport,BTC,VCCB,Batticaloa Airport,LK-5,1.0,3592.0,20.0,LK,Batticaloa,7.70576000213623,81.6788024902344
3084,airport,airport,BUC,YBKT,Burketown Airport,AU-QLD,2.0,4501.0,21.0,AU,Burketown,-17.7486000061035,139.533996582031
3085,airport,airport,BVG,ENBV,Berlevåg Airport,NO-20,1.0,3372.0,42.0,NO,Berlevåg,70.8713989257812,29.034200668335
3086,airport,airport,BVI,YBDV,Birdsville Airport,AU-QLD,2.0,5682.0,159.0,AU,Birdsville,-25.8974990844727,139.348007202148
3087,airport,airport,BXB,WASO,Babo Airport,ID-IJ,1.0,4280.0,10.0,ID,Babo-Papua Island,-2.53223991394043,133.438995361328
3088,airport,airport,BXR,OIKM,Bam Airport,IR-15,1.0,11107.0,3231.0,IR,Bam,29.0841999053955,58.4500007629395
3089,airport,airport,BYC,SLYA,Yacuiba Airport,BO-T,1.0,6890.0,2112.0,BO,Yacuíba,-21.9608993530273,-63.6516990661621
3090,airport,airport,CAJ,SVCN,Canaima Airport,VE-F,1.0,7070.0,1450.0,VE,Canaima,6.23198890686035,-62.8544311523438
3091,airport,airport,CNP,BGCO,Neerlerit Inaat Airport,GL-U-A,1.0,3281.0,45.0,GL,Neerlerit Inaat,70.7431030273,-22.6504993439
3092,airport,airport,CSH,ULAS,Solovki Airport,RU-ARK,1.0,4921.0,60.0,RU,Solovetsky Islands,65.0299987793,35.7333335876
3093,airport,airport,CZH,none,Corozal Municipal Airport,BZ-CZL,1.0,2200.0,40.0,BZ,Corozal,18.3822002410889,-88.4119033813477
3094,airport,airport,CZS,SBCZ,Cruzeiro do Sul Airport,BR-AC,1.0,7874.0,637.0,BR,Cruzeiro Do Sul,-7.59990978241,-72.7695007324
3095,airport,airport,DEF,OIAD,Dezful Airport,IR-10,2.0,12641.0,474.0,IR,Dezful,32.4343986511,48.3975982666
3096,airport,airport,ELC,YELD,Elcho Island Airport,AU-NT,1.0,4724.0,101.0,AU,Elcho Island,-12.0193996429,135.570999146
3097,airport,airport,ENE,WATE,Ende (H Hasan Aroeboesman) Airport,ID-NT,1.0,5440.0,49.0,ID,Ende-Flores Island,-8.8492898941,121.661003113
3098,airport,airport,ERN,SWEI,Eirunepé Airport,BR-AM,1.0,7546.0,412.0,BR,Eirunepé,-6.63953018188477,-69.8797988891602
3099,airport,airport,FTA,NVVF,Futuna Airport,VU-TAE,1.0,2297.0,95.0,VU,Futuna Island,-19.5163993835,170.231994629
3100,airport,airport,FUT,NLWF,Pointe Vele Airport,WF-U-A,1.0,3609.0,20.0,WF,Futuna Island,-14.3114004135,-178.065994263
3101,airport,airport,GCH,OIAH,Gachsaran Airport,IR-18,1.0,6070.0,2414.0,IR,Gachsaran,30.337600708,50.827999115
3102,airport,airport,GDE,HAGO,Gode Airport,ET-SO,1.0,7505.0,834.0,ET,Gode,5.93513011932,43.5786018372
3103,airport,airport,GJA,MHNJ,La Laguna Airport,HN-IB,1.0,3990.0,49.0,HN,Guanaja,16.4454002380371,-85.9066009521484
3104,airport,airport,GYA,SLGY,Capitán de Av. Emilio Beltrán Airport,BO-B,1.0,5905.0,557.0,BO,Guayaramerín,-10.820599556,-65.3455963135
3105,airport,airport,HFA,LLHA,Haifa International Airport,IL-HA,1.0,4324.0,28.0,IL,Haifa,32.809398651123,35.043098449707
3106,airport,airport,IIL,OICI,Ilam Airport,IR-05,1.0,9183.0,4404.0,IR,Ilam,33.5866012573242,46.4048004150391
3107,airport,airport,IRZ,SWTP,Tapuruquara Airport,BR-AM,1.0,3937.0,223.0,BR,Santa Isabel Do Rio Negro,-0.3786,-64.9923
3108,airport,airport,ITB,SBIH,Itaituba Airport,BR-PA,1.0,5266.0,110.0,BR,Itaituba,-4.24234008789062,-56.0007019042969
3109,airport,airport,JAV,BGJN,Ilulissat Airport,GL-U-A,1.0,2772.0,95.0,GL,Ilulissat,69.2432022095,-51.0570983887
3110,airport,airport,JEG,BGAA,Aasiaat Airport,GL-U-A,1.0,2621.0,74.0,GL,Aasiaat,68.7218017578,-52.7846984863
3111,airport,airport,JFR,BGPT,Paamiut Airport,GL-U-A,1.0,2621.0,120.0,GL,Paamiut,62.0147361755,-49.6709365845
3112,airport,airport,JHS,BGSS,Sisimiut Airport,GL-U-A,1.0,2621.0,33.0,GL,Sisimiut,66.9513015747,-53.7293014526
3113,airport,airport,JSU,BGMQ,Maniitsoq Airport,GL-U-A,1.0,2621.0,91.0,GL,Maniitsoq,65.4124984741,-52.9393997192
3114,airport,airport,KAL,PAKV,Kaltag Airport,US-AK,1.0,3986.0,181.0,US,Kaltag,64.31909943,-158.7409973
3115,airport,airport,KCA,ZWKC,Kuqa Airport,CN-65,1.0,5577.0,3524.0,CN,Kuqa,41.7181015014648,82.9869003295898
3116,airport,airport,KHD,OICK,Khoram Abad Airport,IR-20,1.0,10498.0,3782.0,IR,Khorramabad,33.4353981018066,48.282901763916
3117,airport,airport,KHY,OITK,Khoy Airport,IR-02,1.0,9190.0,3981.0,IR,Khoy,38.4275016784668,44.9735984802246
3118,airport,airport,KIF,CNM5,Kingfisher Lake Airport,CA-ON,1.0,3520.0,866.0,CA,Kingfisher Lake,53.0125007629395,-89.8553009033203
3119,airport,airport,KRY,ZWKM,Karamay Airport,CN-65,1.0,8530.0,1096.0,CN,Karamay,45.46655,84.9527
3120,airport,airport,KTL,HKKT,Kitale Airport,KE-700,1.0,4757.0,6070.0,KE,Kitale,0.97198897600174,34.9585990905762
3121,airport,airport,KTG,WIOK,Ketapang(Rahadi Usman) Airport,ID-KB,1.0,4585.0,46.0,ID,Ketapang-Borneo Island,-1.81664001941681,109.962997436523
3122,airport,airport,KWK,PAGG,Kwigillingok Airport,US-AK,1.0,1835.0,18.0,US,Kwigillingok,59.8764991760254,-163.169006347656
3123,airport,airport,LAU,HKLU,Manda Airstrip,KE-300,3.0,3293.0,20.0,KE,Lamu,-2.25241994857788,40.9131011962891
3124,airport,airport,LBP,WB01,Long Banga Airport,MY-13,1.0,1804.0,750.0,MY,Long Banga,3.202,115.4018
3125,airport,airport,LCR,none,La Chorrera Airport,CO-AMA,1.0,4757.0,709.0,CO,La Chorrera,-0.733333,-73.01667
3126,airport,airport,LKG,HKLK,Lokichoggio Airport,KE-700,1.0,6195.0,2074.0,KE,Lokichoggio,4.20412015914917,34.348201751709
3127,airport,airport,LMC,none,La Macarena Airport,CO-MET,1.0,5184.0,790.0,CO,La Macarena,2.17565,-73.78674
3128,airport,airport,LPD,SKLP,La Pedrera Airport,CO-AMA,1.0,5643.0,590.0,CO,La Pedrera,-1.32861,-69.5797
3129,airport,airport,LQM,SKLG,Caucaya Airport,CO-PUT,1.0,3937.0,573.0,CO,Puerto Leguízamo,-0.182278,-74.7708
3130,airport,airport,LSA,AYKA,Losuia Airport,PG-MBA,1.0,5348.0,27.0,PG,Losuia,-8.50582027435303,151.080993652344
3131,airport,airport,MGT,YMGB,Milingimbi Airport,AU-NT,1.0,4626.0,53.0,AU,Milingimbi Island,-12.0944004059,134.893997192
3132,airport,airport,MKQ,WAKK,Mopah Airport,ID-PA,1.0,6070.0,10.0,ID,Merauke-Papua Island,-8.52029037475586,140.417999267578
3133,airport,airport,NIB,PAFS,Nikolai Airport,US-AK,1.0,4021.0,441.0,US,Nikolai,63.0186004638672,-154.358001708984
3134,airport,airport,GMA,FZFK,Gemena Airport,CD-EQ,1.0,6550.0,1378.0,CD,Gemena,3.23536992073,19.7712993622
3135,airport,airport,MEH,ENMH,Mehamn Airport,NO-20,1.0,2887.0,39.0,NO,Mehamn,71.0297012329102,27.8267002105713
3136,airport,airport,ZFN,CZFN,Tulita Airport,CA-NT,1.0,3935.0,332.0,CA,Tulita,64.9096984863281,-125.572998046875
3137,airport,airport,ZEM,CZEM,Eastmain River Airport,CA-QC,1.0,3510.0,24.0,CA,Eastmain River,52.2263984680176,-78.5224990844727
3138,airport,airport,ZDY,OMDL,Delma Island,AE-AZ,1.0,8202.0,25.0,AE,Delma Island,24.509722,52.335
3139,airport,airport,ZGS,CTT5,La Romaine Airport,CA-QC,1.0,3932.0,90.0,CA,La Romaine,50.2597007751465,-60.6794013977051
3140,airport,airport,YXN,CYXN,Whale Cove Airport,CA-NU,1.0,4000.0,40.0,CA,Whale Cove,62.2400016785,-92.5980987549
3141,airport,airport,YVM,CYVM,Qikiqtarjuaq Airport,CA-NU,1.0,3800.0,21.0,CA,Qikiqtarjuaq,67.5457992554,-64.0314025879
3142,airport,airport,YSO,CCD4,Postville Airport,CA-NL,1.0,2675.0,193.0,CA,Postville,54.9105987548828,-59.7867012023926
3143,airport,airport,YRG,CCZ2,Rigolet Airport,CA-NL,1.0,2680.0,180.0,CA,Rigolet,54.1796989440918,-58.4575004577637
3144,airport,airport,YQC,CYHA,Quaqtaq Airport,CA-QC,1.0,3520.0,103.0,CA,Quaqtaq,61.0463981628418,-69.6177978515625
3145,airport,airport,YPO,CYPO,Peawanuck Airport,CA-ON,1.0,3500.0,173.0,CA,Peawanuck,54.9880981445312,-85.4432983398438
3146,airport,airport,YOG,CYKP,Ogoki Post Airport,CA-ON,1.0,3500.0,594.0,CA,Ogoki Post,51.6585998535,-85.9017028809
3147,airport,airport,YNC,CYNC,Wemindji Airport,CA-QC,1.0,3510.0,66.0,CA,Wemindji,53.0106010437012,-78.8311004638672
3148,airport,airport,YIO,CYIO,Pond Inlet Airport,CA-NU,1.0,4000.0,181.0,CA,Pond Inlet,72.6832962036,-77.9666976929
3149,airport,airport,YIK,CYIK,Ivujivik Airport,CA-QC,1.0,3521.0,126.0,CA,Ivujivik,62.4173011779785,-77.9253005981445
3150,airport,airport,YIE,ZBES,Yiershi Airport,CN-15,1.0,7874.0,3182.0,CN,Aershan,47.310556,119.911944
3151,airport,airport,YHR,CYHR,Chevery Airport,CA-QC,1.0,4500.0,39.0,CA,Chevery,50.4688987731934,-59.6366996765137
3152,airport,airport,YHI,CYHI,Ulukhaktok Holman Airport,CA-NT,1.0,4300.0,117.0,CA,Ulukhaktok,70.7628021240234,-117.805999755859
3153,airport,airport,YGH,CYGH,Fort Good Hope Airport,CA-NT,1.0,3000.0,268.0,CA,Fort Good Hope,66.2407989501953,-128.651000976562
3154,airport,airport,YFJ,CYWE,Wekweètì Airport,CA-NT,1.0,3000.0,1208.0,CA,Wekweètì,64.1908035278,-114.077003479
3155,airport,airport,YEV,CYEV,Inuvik Mike Zubko Airport,CA-NT,1.0,6000.0,224.0,CA,Inuvik,68.3041992188,-133.483001709
3156,airport,airport,YES,OISY,Yasouj Airport,IR-18,1.0,8522.0,5939.0,IR,Yasouj,30.7005004882812,51.5451011657715
3157,airport,airport,YEK,CYEK,Arviat Airport,CA-NU,1.0,4000.0,32.0,CA,Arviat,61.0942001343,-94.0708007812
3158,airport,airport,YDP,CYDP,Nain Airport,CA-NL,1.0,2000.0,22.0,CA,Nain,56.5491981506348,-61.6803016662598
3159,airport,airport,YBX,CYBX,Lourdes de Blanc Sablon Airport,CA-QC,1.0,4500.0,121.0,CA,Lourdes-De-Blanc-Sablon,51.4435997009,-57.1852989197
3160,airport,airport,YBK,CYBK,Baker Lake Airport,CA-NU,1.0,4200.0,59.0,CA,Baker Lake,64.2988967896,-96.077796936
3161,airport,airport,YAC,CYAC,Cat Lake Airport,CA-ON,1.0,3900.0,1344.0,CA,Cat Lake,51.7271995544434,-91.8244018554688
3162,airport,airport,XKS,CYAQ,Kasabonika Airport,CA-ON,1.0,3500.0,672.0,CA,Kasabonika,53.5247001647949,-88.6427993774414
3163,airport,airport,XBE,CNE3,Bearskin Lake Airport,CA-ON,1.0,3500.0,800.0,CA,Bearskin Lake,53.9655990600586,-91.0271987915039
3164,airport,airport,WNR,YWDH,Windorah Airport,AU-QLD,1.0,4508.0,452.0,AU,Windorah,-25.4130992889404,142.667007446289
3165,airport,airport,WMR,FMNC,Mananara Nord Airport,MG-A,1.0,4101.0,9.0,MG,Mananara Nord,-16.1639003753662,49.7737998962402
3166,airport,airport,VEE,PAVE,Venetie Airport,US-AK,1.0,4000.0,574.0,US,Venetie,67.0086975098,-146.365997314
3167,airport,airport,UTS,UUYX,Ust-Tsylma Airport,RU-KO,1.0,4370.0,262.0,RU,Ust-Tsylma,65.4372940063,52.2003364563
3168,airport,airport,USK,UUYS,Usinsk Airport,RU-KO,1.0,8209.0,262.0,RU,Usinsk,66.0046997070312,57.3671989440918
3169,airport,airport,URG,SBUG,Rubem Berta Airport,BR-RS,2.0,4921.0,256.0,BR,Uruguaiana,-29.7821998596,-57.0382003784
3170,airport,airport,UKA,HKUK,Ukunda Airstrip,KE-300,1.0,3609.0,98.0,KE,Ukunda,-4.29333019256592,39.5710983276367
3171,airport,airport,UAS,HKSB,Samburu South Airport,KE-400,1.0,3281.0,3295.0,KE,Samburu South,0.530583024024963,37.5341949462891
3172,airport,airport,UAP,NTMP,Ua Pou Airport,PF-U-A,1.0,2723.0,16.0,PF,Ua Pou,-9.35167026519775,-140.078002929688
3173,airport,airport,UAK,BGBW,Narsarsuaq Airport,GL-U-A,1.0,6004.0,112.0,GL,Narsarsuaq,61.1604995728,-45.4259986877
3174,airport,airport,UAH,NTMU,Ua Huka Airport,PF-U-A,1.0,2477.0,160.0,PF,Ua Huka,-8.93610954284668,-139.552001953125
3175,airport,airport,TRR,VCCT,China Bay Airport,LK-5,1.0,7850.0,6.0,LK,Trincomalee,8.5385103225708,81.1819000244141
3176,airport,airport,TQL,USDS,Tarko-Sale Airport,RU-YAN,1.0,6562.0,80.0,RU,Tarko-Sale,64.9308013916,77.8180999756
3177,airport,airport,TOH,NVSD,Torres Airstrip,VU-TOB,1.0,2789.0,75.0,VU,Loh/Linua,-13.3280000687,166.638000488
3178,airport,airport,TOG,PATG,Togiak Airport,US-AK,2.0,4400.0,21.0,US,Togiak Village,59.0527992248535,-160.397003173828
3179,airport,airport,TMT,SBTB,Trombetas Airport,BR-PA,1.0,5249.0,287.0,BR,Oriximiná,-1.48959994316101,-56.396800994873
3180,airport,airport,TKP,NTGT,Takapoto Airport,PF-U-A,1.0,3018.0,12.0,PF,Takapoto,-14.7095003128052,-145.246002197266
3181,airport,airport,TCG,ZWTC,Tacheng Airport,CN-65,1.0,5052.0,1982.0,CN,Tacheng,46.6725006103516,83.3407974243164
3182,airport,airport,SNV,SVSE,Santa Elena de Uairen Airport,VE-F,1.0,5445.0,2938.0,VE,Santa Elena de Uairen,4.55499982833862,-61.1500015258789
3183,airport,airport,SLX,MBSY,Salt Cay Airport,TC-SL,1.0,2697.0,3.0,TC,Salt Cay,21.3330001831,-71.1999969482
3184,airport,airport,SJL,SBUA,São Gabriel da Cachoeira Airport,BR-AM,1.0,8530.0,251.0,BR,São Gabriel Da Cachoeira,-0.14835,-66.9855
3185,airport,airport,RCM,YRMD,Richmond Airport,AU-QLD,1.0,5000.0,676.0,AU,Richmond,-20.7019004821777,143.115005493164
3186,airport,airport,PZH,OPZB,Zhob Airport,PK-BA,1.0,6001.0,4728.0,PK,Fort Sandeman,31.3584003448486,69.4636001586914
3187,airport,airport,PVA,SKPV,El Embrujo Airport,CO-SAP,1.0,3832.0,10.0,CO,Providencia,13.3569,-81.3583
3188,airport,airport,PND,none,Punta Gorda Airport,BZ-TOL,1.0,2297.0,7.0,BZ,Punta Gorda,16.102399826,-88.8082962036
3189,airport,airport,PGU,OIBP,Persian Gulf International Airport,IR-06,1.0,13115.0,27.0,IR,Asalouyeh,27.3796005249023,52.7377014160156
3190,airport,airport,PFQ,OITP,Parsabade Moghan Airport,IR-03,1.0,8515.0,251.0,IR,Parsabad,39.6035995483398,47.8815002441406
3191,airport,airport,PBU,VYPT,Putao Airport,MM-11,1.0,7002.0,1500.0,MM,Putao,27.3299007415771,97.4263000488281
3192,airport,airport,PAC,MPMG,Marcos A. Gelabert International Airport,PA-8,1.0,5906.0,31.0,PA,Albrook,8.97334003448486,-79.5556030273438
3193,airport,airport,ORZ,none,Orange Walk Airport,BZ-OW,1.0,2297.0,111.0,BZ,Orange Walk,18.0467662811,-88.5838699341
3194,airport,airport,ORU,SLOR,Juan Mendoza Airport,BO-O,2.0,8075.0,12152.0,BO,Oruro,-17.962600708,-67.0762023926
3195,airport,airport,ONG,YMTI,Mornington Island Airport,AU-QLD,2.0,4987.0,33.0,AU,Mornington Island,-16.6625003814697,139.177993774414
3196,airport,airport,OLC,SDCG,Senadora Eunice Micheles Airport,BR-AM,1.0,3937.0,335.0,BR,São Paulo De Olivença,-3.46792950765,-68.9204120636
3197,airport,airport,OKL,WAJO,Oksibil Airport,ID-PA,1.0,2854.0,2500.0,ID,Oksibil-Papua Island,-5.09106016159058,140.610000610352
3198,airport,airport,NTX,WION,Ranai Airport,ID-RI,1.0,8410.0,7.0,ID,Ranai-Natuna Besar Island,3.90871000289917,108.388000488281
3199,airport,airport,NQU,SKNQ,Reyes Murillo Airport,CO-CHO,1.0,2427.0,12.0,CO,Nuquí,5.6964,-77.2806
3200,airport,airport,NNM,ULAM,Naryan Mar Airport,RU-NEN,1.0,8406.0,36.0,RU,Naryan Mar,67.6399993896484,53.121898651123
3201,airport,airport,KSA,PTSA,Kosrae International Airport,FM-KSA,1.0,5750.0,11.0,FM,Okat,5.35697984695,162.957992554
3202,airport,airport,NLT,ZWNL,Xinyuan Nalati Airport,CN-65,1.0,7546.0,3051.0,CN,Xinyuan,43.433056,83.380278
3203,airport,airport,NLG,PAOU,Nelson Lagoon Airport,US-AK,1.0,4003.0,14.0,US,Nelson Lagoon,56.0074996948242,-161.160003662109
3204,airport,airport,NBX,WABI,Nabire Airport,ID-PA,1.0,4593.0,20.0,ID,Nabire-Papua Island,-3.3681800365448,135.496002197266
3205,airport,airport,MTV,NVSA,Mota Lava Airport,VU-TOB,1.0,2953.0,63.0,VU,Ablow,-13.6660003662,167.712005615
3206,airport,airport,MSA,CZMD,Muskrat Dam Airport,CA-ON,1.0,3500.0,911.0,CA,Muskrat Dam,53.4413986206055,-91.7628021240234
3207,airport,airport,KGX,PAGX,Grayling Airport,US-AK,1.0,4000.0,137.0,US,Grayling,62.8945999146,-160.065002441
3208,airport,airport,KAE,PAFE,Kake Airport,US-AK,1.0,4000.0,171.0,US,Kake,56.9613990784,-133.910003662
3209,airport,airport,JUV,BGUK,Upernavik Airport,GL-U-A,1.0,2621.0,414.0,GL,Upernavik,72.7901992798,-56.1305999756
3210,airport,airport,JQA,BGUQ,Qaarsut Airport,GL-U-A,1.0,2953.0,289.0,GL,Uummannaq,70.7341995239,-52.6962013245
3211,airport,airport,SHC,none,Shire Inda Selassie Airport,ET-TI,1.0,7694.0,6207.0,ET,Shire Indasilase,14.0781002044678,38.2724990844727
3212,airport,airport,SDV,LLSD,Sde Dov Airport,IL-TA,1.0,5712.0,43.0,IL,Tel Aviv,32.1147003173828,34.7821998596191
3213,airport,airport,SDG,OICS,Sanandaj Airport,IR-16,1.0,8660.0,4522.0,IR,Sanandaj,35.2458992004395,47.0092010498047
3214,airport,airport,RIB,SLRI,Capitán Av. Selin Zeitun Lopez Airport,BO-B,1.0,5906.0,462.0,BO,Riberalta,-11.0,-66.0
3215,airport,airport,ZTB,CTB6,Tête-à-la-Baleine Airport,CA-QC,1.0,1640.0,107.0,CA,Tête-à-la-Baleine,50.6744003295898,-59.3835983276367
3216,airport,airport,ZPB,CZPB,Sachigo Lake Airport,CA-ON,1.0,3500.0,876.0,CA,Sachigo Lake,53.8911018371582,-92.196403503418
3217,airport,airport,ZLT,CTU5,La Tabatière Airport,CA-QC,1.0,1640.0,102.0,CA,La Tabatière,50.8307991027832,-58.9756011962891
3218,airport,airport,YIF,CYIF,St Augustin Airport,CA-QC,1.0,4590.0,20.0,CA,St-Augustin,51.2117004395,-58.6582984924
3219,airport,airport,ZKG,CTK6,Kegaska Airport,CA-QC,1.0,1640.0,32.0,CA,Kegaska,50.1958007812,-61.2658004761
3220,airport,airport,ARC,PARC,Arctic Village Airport,US-AK,1.0,4500.0,2092.0,US,Arctic Village,68.1147003173828,-145.578994750977
3221,airport,airport,ZFM,CZFM,Fort Mcpherson Airport,CA-NT,1.0,3500.0,116.0,CA,Fort Mcpherson,67.4075012207031,-134.860992431641
3222,airport,airport,YZG,CYZG,Salluit Airport,CA-QC,1.0,3500.0,743.0,CA,Salluit,62.1794013977051,-75.6671981811523
3223,airport,airport,YWB,CYKG,Kangiqsujuaq (Wakeham Bay) Airport,CA-QC,1.0,3511.0,501.0,CA,Kangiqsujuaq,61.5886001587,-71.929397583
3224,airport,airport,YUB,CYUB,Tuktoyaktuk Airport,CA-NT,1.0,5000.0,15.0,CA,Tuktoyaktuk,69.4332962036133,-133.026000976562
3225,airport,airport,YSY,CYSY,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,CA-NT,1.0,4000.0,282.0,CA,Sachs Harbour,71.9938964844,-125.242996216
3226,airport,airport,YPC,CYPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,CA-NT,1.0,4000.0,15.0,CA,Paulatuk,69.3608381154,-124.075469971
3227,airport,airport,YNP,CNH2,Natuashish Airport,CA-NL,1.0,2500.0,30.0,CA,Natuashish,55.9138984680176,-61.184398651123
3228,airport,airport,YMN,CYFT,Makkovik Airport,CA-NL,1.0,2500.0,234.0,CA,Makkovik,55.0769004821777,-59.1864013671875
3229,airport,airport,YHO,CYHO,Hopedale Airport,CA-NL,1.0,2500.0,39.0,CA,Hopedale,55.448299407959,-60.2285995483398
3230,airport,airport,YTL,CYTL,Big Trout Lake Airport,CA-ON,1.0,3900.0,729.0,CA,Big Trout Lake,53.817798614502,-89.8968963623047
3231,airport,airport,YGZ,CYGZ,Grise Fiord Airport,CA-NU,1.0,1988.0,146.0,CA,Grise Fiord,76.4261016846,-82.9092025757
3232,airport,airport,YRB,CYRB,Resolute Bay Airport,CA-NU,1.0,6500.0,215.0,CA,Resolute Bay,74.7169036865,-94.9693984985
3233,airport,airport,YAB,CJX7,Arctic Bay Airport,CA-NU,1.0,3935.0,72.0,CA,Arctic Bay,73.0057668174,-85.0425052643
3234,airport,airport,THU,BGTL,Thule Air Base,GL-U-A,2.0,9997.0,251.0,GL,Pituffik,76.5311965942,-68.7032012939
3235,airport,airport,NAQ,BGQQ,Qaanaaq Airport,GL-U-A,1.0,2953.0,51.0,GL,Qaanaaq,77.4886016846,-69.3887023926
3236,airport,airport,OLH,none,Old Harbor Airport,US-AK,1.0,2750.0,55.0,US,Old Harbor,57.2181015014648,-153.270004272461
3237,airport,airport,INI,LYNI,Nis Constantine the Great Airport,RS-20,1.0,8202.0,648.0,RS,Nis,43.337299,21.853701
3238,airport,airport,PNI,PTPN,Pohnpei International Airport,FM-PNI,1.0,6001.0,10.0,FM,Pohnpei Island,6.98509979248047,158.208999633789
3239,airport,airport,SZI,UASZ,Zaisan (Zaysan) Airport,KZ-VOS,1.0,4938.0,1900.0,KZ,Zaisan,47.487083,84.888156
3240,airport,airport,TUR,SBTU,Tucuruí Airport,BR-PA,1.0,6562.0,830.0,BR,Tucuruí,-3.78601002693176,-49.7202987670898
3241,airport,airport,YAX,CKB6,Wapekeka Airport,CA-ON,1.0,3600.0,712.0,CA,Angling Lake,53.8492012023926,-89.5793991088867
3242,airport,airport,YER,CYER,Fort Severn Airport,CA-ON,1.0,3500.0,48.0,CA,Fort Severn,56.0189018249512,-87.6761016845703
3243,airport,airport,ZSJ,CZSJ,Sandy Lake Airport,CA-ON,1.0,3500.0,951.0,CA,Sandy Lake,53.0642013549805,-93.3443984985352
3244,airport,airport,YVZ,CYVZ,Deer Lake Airport,CA-ON,1.0,3500.0,1092.0,CA,Deer Lake,52.6557998657227,-94.0614013671875
3245,airport,airport,YPM,CYPM,Pikangikum Airport,CA-ON,1.0,3500.0,1114.0,CA,Pikangikum,51.8196983337402,-93.9732971191406
3246,airport,airport,KEW,CPV8,Keewaywin Airport,CA-ON,1.0,3500.0,988.0,CA,Keewaywin,52.9911003113,-92.8364028931
3247,airport,airport,YHP,CPV7,Poplar Hill Airport,CA-ON,1.0,3500.0,1095.0,CA,Poplar Hill,52.1133003234863,-94.2555999755859
3248,airport,airport,YNO,CKQ3,North Spirit Lake Airport,CA-ON,1.0,3500.0,1082.0,CA,North Spirit Lake,52.4900016784668,-92.9710998535156
3249,airport,airport,YHD,CYHD,Dryden Regional Airport,CA-ON,2.0,6000.0,1354.0,CA,Dryden,49.8316993713379,-92.7442016601562
3250,airport,airport,ZRJ,CZRJ,Round Lake (Weagamow Lake) Airport,CA-ON,1.0,3500.0,974.0,CA,Round Lake,52.9435997009277,-91.3127975463867
3251,airport,airport,TTA,GMAT,Tan Tan Airport,MA-TNT,1.0,6562.0,653.0,MA,Tan Tan,28.4482002258301,-11.1612997055054
3252,airport,airport,SXK,WAPI,Saumlaki/Olilit Airport,ID-MA,1.0,2953.0,218.0,ID,Saumlaki-Yamdena Island,-7.9886097908,131.305999756
3253,airport,airport,SVK,none,Silver Creek Airport,BZ-SC,1.0,2900.0,216.0,BZ,Kanantik,16.7252998352051,-88.3399963378906
3254,airport,airport,INB,none,"Independence Airport, Stann Creek",BZ-SC,1.0,2720.0,18.0,BZ,Savannah,16.5345001220703,-88.4412994384766
3255,airport,airport,RIG,SJRG,Rio Grande Airport,BR-RS,1.0,4921.0,27.0,BR,Rio Grande,-32.081699,-52.163299
3256,airport,airport,SHG,PAGH,Shungnak Airport,US-AK,1.0,4000.0,197.0,US,Shungnak,66.8880996704102,-157.162002563477
3257,airport,airport,OBU,PAOB,Kobuk Airport,US-AK,1.0,4000.0,137.0,US,Kobuk,66.9123001099,-156.897003174
3258,airport,airport,SCM,PACM,Scammon Bay Airport,US-AK,1.0,3000.0,14.0,US,Scammon Bay,61.8452987671,-165.570999146
3259,airport,airport,SWO,KSWO,Stillwater Regional Airport,US-OK,3.0,7401.0,1000.0,US,Stillwater,36.1612014770508,-97.0857009887695
3260,airport,airport,KNO,WIMM,Medan/Kualanamu International Airport,ID-SU,1.0,9514.0,90.0,ID,Medan,3.642222,98.885278
3261,airport,airport,NAA,YNBR,Narrabri Airport,AU-NSW,2.0,5000.0,788.0,AU,Narrabri,-30.3192005157,149.82699585
